iter	Passed	Remaining
3296	3843	3150
3297	3844	3149
3298	3845	3148
3299	3846	3147
3300	3847	3145
3301	3848	3144
3302	3849	3143
3303	3850	3142
3304	3851	3140
3305	3852	3139
3306	3853	3138
3307	3854	3137
3308	3856	3135
3309	3857	3134
3310	3858	3133
3311	3859	3132
3312	3860	3130
3313	3861	3129
3314	3862	3128
3315	3863	3127
3316	3864	3126
3317	3865	3124
3318	3866	3123
3319	3867	3122
3320	3868	3120
3321	3869	3119
3322	3870	3118
3323	3872	3117
3324	3873	3116
3325	3874	3114
3326	3875	3113
3327	3876	3112
3328	3877	3110
3329	3878	3109
3330	3879	3108
3331	3880	3107
3332	3882	3106
3333	3883	3105
3334	3884	3104
3335	3885	3102
3336	3886	3101
3337	3887	3100
3338	3888	3099
3339	3890	3098
3340	3891	3097
3341	3892	3095
3342	3893	3094
3343	3894	3093
3344	3895	3092
3345	3897	3091
3346	3898	3089
3347	3899	3088
3348	3900	3087
3349	3902	3086
3350	3903	3085
3351	3904	3084
3352	3905	3083
3353	3908	3083
3354	3909	3082
3355	3911	3081
3356	3912	3080
3357	3913	3078
3358	3914	3077
3359	3915	3076
3360	3916	3075
3361	3918	3074
3362	3919	3073
3363	3920	3072
3364	3921	3071
3365	3922	3069
3366	3923	3068
3367	3925	3067
3368	3926	3066
3369	3928	3065
3370	3929	3064
3371	3931	3063
3372	3932	3062
3373	3933	3061
3374	3935	3060
3375	3936	3059
3376	3937	3058
3377	3938	3057
3378	3939	3055
3379	3940	3054
3380	3942	3053
3381	3943	3052
3382	3945	3052
3383	3946	3051
3384	3948	3049
3385	3949	3048
3386	3950	3047
3387	3952	3047
3388	3953	3046
3389	3956	3045
3390	3957	3044
3391	3958	3043
3392	3961	3043
3393	3962	3042
3394	3963	3041
3395	3964	3040
3396	3965	3038
3397	3967	3038
3398	3968	3037
3399	3970	3036
3400	3971	3035
3401	3973	3034
3402	3974	3033
3403	3976	3032
3404	3977	3031
3405	3978	3029
3406	3979	3028
3407	3982	3028
3408	3983	3027
3409	3985	3027
3410	3986	3026
3411	3988	3025
3412	3989	3024
3413	3991	3023
3414	3993	3022
3415	3995	3022
3416	3997	3021
3417	3998	3020
3418	4000	3019
3419	4003	3019
3420	4004	3018
3421	4006	3018
3422	4008	3017
3423	4010	3016
3424	4012	3016
3425	4014	3016
3426	4015	3015
3427	4018	3014
3428	4020	3014
3429	4022	3013
3430	4024	3013
3431	4026	3013
3432	4028	3012
3433	4029	3010
3434	4031	3010
3435	4032	3009
3436	4034	3008
3437	4035	3007
3438	4037	3006
3439	4040	3006
3440	4041	3005
3441	4042	3004
3442	4044	3003
3443	4045	3002
3444	4046	3001
3445	4048	3000
3446	4049	2999
3447	4050	2998
3448	4052	2997
3449	4054	2996
3450	4055	2995
3451	4056	2994
3452	4058	2993
3453	4059	2992
3454	4062	2992
3455	4063	2991
3456	4065	2990
3457	4066	2989
3458	4068	2988
3459	4069	2987
3460	4070	2986
3461	4071	2984
3462	4072	2983
3463	4073	2982
3464	4074	2981
3465	4076	2980
3466	4078	2979
3467	4080	2979
3468	4082	2978
3469	4083	2977
3470	4084	2975
3471	4085	2974
3472	4086	2973
3473	4088	2972
3474	4089	2971
3475	4090	2970
3476	4091	2969
3477	4093	2968
3478	4094	2966
3479	4096	2966
3480	4097	2964
3481	4098	2963
3482	4099	2962
3483	4100	2961
3484	4101	2960
3485	4103	2959
3486	4105	2958
3487	4106	2957
3488	4107	2956
3489	4108	2954
3490	4109	2953
3491	4110	2952
3492	4111	2951
3493	4112	2949
3494	4114	2948
3495	4115	2947
3496	4116	2946
3497	4117	2945
3498	4119	2944
3499	4121	2943
3500	4122	2942
3501	4123	2941
3502	4124	2939
3503	4125	2938
3504	4126	2937
3505	4127	2935
3506	4128	2934
3507	4129	2933
3508	4130	2932
3509	4131	2931
3510	4133	2930
3511	4134	2928
3512	4135	2927
3513	4136	2926
3514	4138	2925
3515	4140	2924
3516	4141	2923
3517	4142	2922
3518	4143	2921
3519	4144	2920
3520	4145	2918
3521	4147	2917
3522	4148	2916
3523	4149	2915
3524	4151	2914
3525	4152	2913
3526	4153	2912
3527	4154	2910
3528	4155	2909
3529	4156	2908
3530	4158	2907
3531	4159	2906
3532	4160	2905
3533	4162	2904
3534	4163	2902
3535	4164	2901
3536	4165	2901
3537	4167	2899
3538	4168	2898
3539	4169	2897
3540	4170	2896
3541	4172	2895
3542	4173	2894
3543	4174	2892
3544	4175	2891
3545	4176	2890
3546	4178	2889
3547	4180	2888
3548	4181	2887
3549	4182	2886
3550	4183	2885
3551	4184	2884
3552	4186	2882
3553	4187	2882
3554	4189	2881
3555	4190	2879
3556	4191	2878
3557	4192	2877
3558	4193	2876
3559	4194	2874
3560	4195	2873
3561	4197	2872
3562	4198	2871
3563	4199	2870
3564	4200	2869
3565	4201	2867
3566	4202	2866
3567	4204	2865
3568	4205	2864
3569	4207	2863
3570	4209	2863
3571	4211	2862
3572	4212	2861
3573	4213	2860
3574	4214	2859
3575	4216	2857
3576	4217	2856
3577	4218	2855
3578	4220	2854
3579	4221	2853
3580	4223	2853
3581	4224	2851
3582	4225	2850
3583	4226	2849
3584	4228	2848
3585	4229	2847
3586	4230	2845
3587	4231	2844
3588	4232	2843
3589	4235	2843
3590	4236	2842
3591	4238	2841
3592	4239	2840
3593	4240	2838
3594	4241	2837
3595	4242	2836
3596	4244	2835
3597	4245	2834
3598	4246	2832
3599	4247	2831
3600	4248	2830
3601	4250	2829
3602	4251	2828
3603	4252	2827
3604	4254	2826
3605	4256	2825
3606	4257	2824
3607	4259	2823
3608	4261	2822
3609	4262	2821
3610	4263	2820
3611	4264	2819
3612	4265	2818
3613	4267	2817
3614	4268	2815
3615	4269	2814
3616	4271	2814
3617	4272	2813
3618	4273	2811
3619	4275	2810
3620	4276	2809
3621	4277	2808
3622	4278	2807
3623	4280	2806
3624	4281	2805
3625	4282	2803
3626	4283	2802
3627	4284	2801
3628	4285	2799
3629	4286	2798
3630	4287	2797
3631	4289	2796
3632	4290	2795
3633	4293	2795
3634	4294	2793
3635	4295	2792
3636	4296	2791
3637	4297	2790
3638	4299	2789
3639	4300	2788
3640	4301	2787
3641	4302	2785
3642	4303	2784
3643	4305	2783
3644	4306	2782
3645	4307	2781
3646	4308	2779
3647	4309	2778
3648	4310	2777
3649	4311	2775
3650	4312	2774
3651	4313	2773
3652	4314	2772
3653	4315	2770
3654	4317	2769
3655	4318	2768
3656	4319	2767
3657	4320	2766
3658	4321	2764
3659	4322	2763
3660	4323	2762
3661	4324	2761
3662	4325	2759
3663	4327	2758
3664	4328	2757
3665	4329	2756
3666	4330	2755
3667	4331	2753
3668	4332	2752
3669	4334	2751
3670	4335	2750
3671	4336	2749
3672	4337	2748
3673	4339	2747
3674	4340	2745
3675	4341	2744
3676	4342	2743
3677	4343	2742
3678	4344	2740
3679	4345	2739
3680	4347	2738
3681	4348	2737
3682	4349	2736
3683	4350	2734
3684	4351	2733
3685	4352	2732
3686	4353	2731
3687	4354	2729
3688	4355	2728
3689	4356	2727
3690	4358	2726
3691	4359	2725
3692	4360	2723
3693	4361	2722
3694	4362	2721
3695	4363	2720
3696	4364	2719
3697	4366	2718
3698	4367	2716
3699	4368	2715
3700	4371	2715
3701	4372	2713
3702	4373	2712
3703	4374	2711
3704	4375	2710
3705	4376	2709
3706	4377	2707
3707	4378	2706
3708	4379	2705
3709	4380	2704
3710	4381	2702
3711	4382	2701
3712	4383	2700
3713	4384	2698
3714	4385	2697
3715	4386	2696
3716	4387	2695
3717	4389	2694
3718	4390	2692
3719	4391	2691
3720	4392	2690
3721	4393	2689
3722	4395	2688
3723	4396	2687
3724	4398	2686
3725	4400	2685
3726	4401	2684
3727	4402	2682
3728	4403	2681
3729	4404	2680
3730	4405	2679
3731	4406	2677
3732	4407	2676
3733	4409	2675
3734	4410	2674
3735	4411	2673
3736	4412	2672
3737	4413	2671
3738	4415	2669
3739	4417	2669
3740	4418	2668
3741	4419	2667
3742	4420	2665
3743	4422	2664
3744	4423	2663
3745	4424	2662
3746	4425	2660
3747	4426	2659
3748	4427	2658
3749	4428	2657
3750	4429	2656
3751	4430	2654
3752	4432	2653
3753	4433	2652
3754	4434	2651
3755	4436	2650
3756	4437	2649
3757	4438	2648
3758	4439	2646
3759	4442	2646
3760	4443	2645
3761	4444	2644
3762	4446	2643
3763	4448	2642
3764	4449	2641
3765	4450	2640
3766	4451	2639
3767	4453	2637
3768	4454	2636
3769	4456	2636
3770	4457	2634
3771	4458	2633
3772	4459	2632
3773	4460	2631
3774	4461	2629
3775	4463	2628
3776	4464	2627
3777	4466	2627
3778	4468	2626
3779	4469	2625
3780	4470	2623
3781	4472	2623
3782	4474	2622
3783	4475	2621
3784	4477	2620
3785	4478	2618
3786	4479	2617
3787	4480	2616
3788	4482	2615
3789	4483	2614
3790	4485	2613
3791	4486	2612
3792	4488	2611
3793	4489	2610
3794	4491	2609
3795	4492	2608
3796	4493	2607
3797	4494	2606
3798	4495	2604
3799	4496	2603
3800	4497	2602
3801	4498	2600
3802	4500	2599
3803	4501	2598
3804	4502	2597
3805	4503	2595
3806	4504	2594
3807	4505	2593
3808	4506	2592
3809	4507	2590
3810	4508	2589
3811	4509	2588
3812	4510	2587
3813	4511	2585
3814	4512	2584
3815	4513	2583
3816	4514	2582
3817	4515	2580
3818	4516	2579
3819	4518	2578
3820	4519	2577
3821	4520	2576
3822	4522	2575
3823	4523	2574
3824	4525	2573
3825	4526	2572
3826	4528	2571
3827	4529	2569
3828	4530	2568
3829	4531	2567
3830	4532	2566
3831	4534	2565
3832	4535	2564
3833	4536	2563
3834	4537	2561
3835	4538	2560
3836	4539	2559
3837	4541	2558
3838	4542	2556
3839	4543	2555
3840	4544	2554
3841	4545	2553
3842	4546	2551
3843	4547	2550
3844	4548	2549
3845	4550	2548
3846	4551	2547
3847	4551	2545
3848	4552	2544
3849	4553	2543
3850	4555	2541
3851	4556	2540
3852	4557	2539
3853	4558	2538
3854	4559	2537
3855	4560	2535
3856	4561	2534
3857	4562	2533
3858	4564	2532
3859	4565	2531
3860	4566	2529
3861	4567	2528
3862	4568	2527
3863	4569	2525
3864	4570	2524
3865	4571	2523
3866	4572	2522
3867	4573	2520
3868	4574	2519
3869	4575	2518
3870	4577	2517
3871	4578	2516
3872	4579	2514
3873	4580	2513
3874	4581	2512
3875	4581	2510
3876	4583	2509
3877	4584	2508
3878	4584	2507
3879	4585	2505
3880	4586	2504
3881	4587	2503
3882	4588	2501
3883	4589	2500
3884	4590	2498
3885	4591	2497
3886	4592	2496
3887	4593	2495
3888	4594	2494
3889	4595	2492
3890	4596	2491
3891	4597	2490
3892	4598	2488
3893	4599	2487
3894	4600	2486
3895	4601	2485
3896	4604	2484
3897	4605	2483
3898	4606	2482
3899	4607	2480
3900	4608	2479
3901	4609	2478
3902	4610	2477
3903	4611	2475
3904	4612	2474
3905	4613	2473
3906	4614	2472
3907	4615	2470
3908	4616	2469
3909	4617	2468
3910	4618	2467
3911	4621	2466
3912	4622	2465
3913	4625	2464
3914	4626	2464
3915	4629	2463
3916	4630	2462
3917	4631	2461
3918	4633	2460
3919	4634	2458
3920	4635	2457
3921	4636	2456
3922	4638	2455
3923	4639	2454
3924	4641	2453
3925	4644	2453
3926	4645	2452
3927	4646	2450
3928	4647	2449
3929	4648	2448
3930	4649	2447
3931	4651	2446
3932	4652	2445
3933	4653	2443
3934	4654	2442
3935	4655	2441
3936	4656	2440
3937	4657	2438
3938	4658	2437
3939	4660	2436
3940	4661	2435
3941	4662	2434
3942	4663	2432
3943	4664	2431
3944	4665	2430
3945	4666	2428
3946	4668	2428
3947	4669	2426
3948	4670	2425
3949	4671	2424
3950	4672	2423
3951	4674	2422
3952	4675	2421
3953	4676	2420
3954	4677	2418
3955	4679	2417
3956	4680	2416
3957	4681	2415
3958	4682	2414
3959	4683	2412
3960	4685	2411
3961	4686	2410
3962	4687	2409
3963	4689	2408
3964	4690	2407
3965	4691	2406
3966	4693	2405
3967	4694	2404
3968	4695	2402
3969	4697	2402
3970	4700	2401
3971	4701	2400
3972	4702	2399
3973	4703	2397
3974	4704	2396
3975	4705	2395
3976	4707	2394
3977	4708	2393
3978	4709	2391
3979	4710	2390
3980	4712	2390
3981	4714	2389
3982	4715	2387
3983	4716	2386
3984	4718	2385
3985	4719	2384
3986	4720	2383
3987	4721	2381
3988	4722	2380
3989	4723	2379
3990	4724	2378
3991	4725	2376
3992	4726	2375
3993	4727	2374
3994	4728	2373
3995	4729	2371
3996	4730	2370
3997	4731	2369
3998	4734	2368
3999	4735	2367
4000	4737	2366
4001	4739	2365
4002	4740	2364
4003	4741	2363
4004	4743	2362
4005	4745	2361
4006	4746	2360
4007	4747	2359
4008	4748	2358
4009	4750	2357
4010	4751	2356
4011	4753	2355
4012	4755	2354
4013	4756	2353
4014	4758	2352
4015	4759	2351
4016	4760	2350
4017	4761	2348
4018	4763	2347
4019	4764	2346
4020	4766	2345
4021	4767	2344
4022	4768	2343
4023	4770	2342
4024	4771	2341
4025	4773	2340
4026	4774	2339
4027	4776	2338
4028	4777	2337
4029	4778	2336
4030	4780	2335
4031	4782	2334
4032	4783	2333
4033	4784	2331
4034	4785	2330
4035	4786	2329
4036	4788	2328
4037	4789	2327
4038	4790	2326
4039	4792	2324
4040	4793	2323
4041	4794	2322
4042	4796	2321
4043	4798	2320
4044	4799	2319
4045	4800	2318
4046	4802	2317
4047	4803	2316
4048	4804	2314
4049	4805	2313
4050	4806	2312
4051	4807	2311
4052	4808	2310
4053	4809	2308
4054	4811	2307
4055	4812	2306
4056	4813	2305
4057	4814	2303
4058	4815	2302
4059	4816	2301
4060	4817	2300
4061	4818	2299
4062	4820	2298
4063	4821	2297
4064	4822	2295
4065	4824	2294
4066	4825	2293
4067	4827	2292
4068	4828	2291
4069	4829	2290
4070	4831	2289
4071	4833	2288
4072	4834	2287
4073	4835	2286
4074	4837	2285
4075	4839	2284
4076	4840	2283
4077	4841	2281
4078	4842	2280
4079	4843	2279
4080	4845	2278
4081	4846	2277
4082	4848	2276
4083	4849	2275
4084	4851	2274
4085	4853	2273
4086	4855	2272
4087	4856	2271
4088	4857	2270
4089	4859	2269
4090	4860	2268
4091	4863	2267
4092	4864	2266
4093	4865	2265
4094	4866	2264
4095	4867	2262
4096	4869	2261
4097	4870	2260
4098	4871	2259
4099	4872	2258
4100	4874	2256
4101	4875	2255
4102	4876	2254
4103	4877	2253
4104	4878	2252
4105	4879	2251
4106	4881	2249
4107	4883	2249
4108	4884	2248
4109	4885	2246
4110	4887	2245
4111	4888	2244
4112	4889	2243
4113	4890	2241
4114	4891	2240
4115	4893	2239
4116	4894	2238
4117	4895	2237
4118	4896	2236
4119	4897	2234
4120	4899	2233
4121	4900	2232
4122	4901	2231
4123	4902	2230
4124	4903	2229
4125	4904	2227
4126	4906	2226
4127	4907	2225
4128	4908	2224
4129	4910	2223
4130	4911	2222
4131	4914	2221
4132	4915	2220
4133	4916	2219
4134	4917	2217
4135	4918	2216
4136	4920	2215
4137	4921	2214
4138	4923	2213
4139	4924	2212
4140	4925	2211
4141	4926	2210
4142	4929	2209
4143	4931	2208
4144	4933	2207
4145	4934	2206
4146	4935	2205
4147	4936	2204
4148	4937	2202
4149	4939	2201
4150	4940	2200
4151	4941	2199
4152	4942	2198
4153	4943	2196
4154	4944	2195
4155	4945	2194
4156	4947	2193
4157	4948	2192
4158	4949	2190
4159	4950	2189
4160	4951	2188
4161	4952	2187
4162	4954	2186
4163	4955	2184
4164	4956	2183
4165	4957	2182
4166	4958	2181
4167	4959	2179
4168	4960	2178
4169	4961	2177
4170	4962	2176
4171	4963	2174
4172	4965	2173
4173	4967	2172
4174	4968	2172
4175	4970	2170
4176	4971	2169
4177	4973	2168
4178	4974	2167
4179	4975	2166
4180	4976	2165
4181	4978	2164
4182	4979	2162
4183	4980	2161
4184	4981	2160
4185	4983	2159
4186	4984	2158
4187	4985	2157
4188	4986	2155
4189	4987	2154
4190	4989	2153
4191	4989	2152
4192	4990	2150
4193	4991	2149
4194	4992	2148
4195	4993	2146
4196	4996	2146
4197	4997	2145
4198	4998	2143
4199	4999	2142
4200	5000	2141
4201	5001	2140
4202	5002	2138
4203	5003	2137
4204	5004	2136
4205	5005	2135
4206	5006	2133
4207	5007	2132
4208	5009	2131
4209	5010	2130
4210	5012	2129
4211	5013	2128
4212	5014	2126
4213	5015	2125
4214	5017	2124
4215	5018	2123
4216	5020	2122
4217	5021	2121
4218	5023	2120
4219	5024	2119
4220	5025	2117
4221	5027	2117
4222	5028	2115
4223	5029	2114
4224	5030	2113
4225	5031	2112
4226	5032	2110
4227	5033	2109
4228	5034	2108
4229	5035	2107
4230	5036	2105
4231	5038	2104
4232	5039	2103
4233	5040	2102
4234	5041	2101
4235	5042	2099
4236	5043	2098
4237	5044	2097
4238	5045	2096
4239	5047	2095
4240	5048	2093
4241	5049	2092
4242	5050	2091
4243	5051	2090
4244	5053	2089
4245	5054	2087
4246	5056	2087
4247	5057	2085
4248	5058	2084
4249	5059	2083
4250	5060	2082
4251	5062	2081
4252	5064	2080
4253	5065	2079
4254	5066	2077
4255	5067	2076
4256	5069	2075
4257	5070	2074
4258	5071	2073
4259	5073	2072
4260	5074	2071
4261	5075	2069
4262	5078	2069
4263	5080	2068
4264	5081	2066
4265	5082	2065
4266	5083	2064
4267	5084	2063
4268	5086	2062
4269	5087	2061
4270	5090	2060
4271	5091	2059
4272	5093	2058
4273	5094	2057
4274	5097	2056
4275	5098	2055
4276	5099	2054
4277	5100	2053
4278	5102	2052
4279	5104	2051
4280	5105	2050
4281	5107	2049
4282	5108	2047
4283	5109	2046
4284	5110	2045
4285	5111	2044
4286	5112	2042
4287	5115	2042
4288	5116	2041
4289	5117	2039
4290	5118	2038
4291	5119	2037
4292	5120	2036
4293	5121	2034
4294	5122	2033
4295	5123	2032
4296	5124	2031
4297	5126	2029
4298	5127	2028
4299	5128	2027
4300	5129	2026
4301	5131	2025
4302	5132	2024
4303	5133	2022
4304	5134	2021
4305	5136	2020
4306	5137	2019
4307	5138	2018
4308	5139	2016
4309	5141	2015
4310	5142	2014
4311	5143	2013
4312	5144	2012
4313	5145	2011
4314	5147	2009
4315	5148	2008
4316	5149	2007
4317	5150	2006
4318	5151	2005
4319	5154	2004
4320	5155	2003
4321	5156	2002
4322	5157	2000
4323	5159	1999
4324	5160	1998
4325	5161	1997
4326	5162	1996
4327	5163	1994
4328	5164	1993
4329	5165	1992
4330	5167	1991
4331	5168	1990
4332	5170	1989
4333	5173	1988
4334	5175	1987
4335	5176	1986
4336	5178	1985
4337	5182	1985
4338	5183	1984
4339	5187	1984
4340	5188	1983
4341	5189	1981
4342	5190	1980
4343	5192	1979
4344	5193	1978
4345	5194	1976
4346	5195	1975
4347	5196	1974
4348	5198	1973
4349	5200	1972
4350	5203	1971
4351	5205	1971
4352	5206	1970
4353	5208	1968
4354	5209	1967
4355	5210	1966
4356	5212	1965
4357	5213	1964
4358	5215	1963
4359	5216	1962
4360	5217	1961
4361	5219	1959
4362	5221	1959
4363	5223	1958
4364	5224	1957
4365	5226	1955
4366	5228	1955
4367	5229	1953
4368	5230	1952
4369	5232	1951
4370	5235	1951
4371	5236	1949
4372	5237	1948
4373	5238	1947
4374	5240	1946
4375	5242	1945
4376	5243	1944
4377	5245	1943
4378	5246	1941
4379	5247	1940
4380	5248	1939
4381	5249	1938
4382	5251	1937
4383	5253	1936
4384	5254	1935
4385	5255	1934
4386	5257	1933
4387	5258	1931
4388	5260	1930
4389	5261	1929
4390	5262	1928
4391	5264	1927
4392	5265	1926
4393	5267	1925
4394	5268	1924
4395	5270	1922
4396	5271	1921
4397	5272	1920
4398	5273	1919
4399	5274	1918
4400	5276	1917
4401	5278	1916
4402	5280	1915
4403	5282	1914
4404	5283	1913
4405	5285	1912
4406	5287	1911
4407	5289	1910
4408	5290	1909
4409	5291	1907
4410	5293	1906
4411	5294	1905
4412	5296	1904
4413	5297	1903
4414	5298	1902
4415	5300	1901
4416	5301	1899
4417	5302	1898
4418	5303	1897
4419	5304	1896
4420	5305	1895
4421	5307	1893
4422	5308	1892
4423	5310	1891
4424	5311	1890
4425	5312	1889
4426	5314	1888
4427	5315	1887
4428	5316	1885
4429	5317	1884
4430	5318	1883
4431	5320	1882
4432	5321	1881
4433	5323	1880
4434	5324	1878
4435	5326	1877
4436	5327	1876
4437	5328	1875
4438	5330	1874
4439	5331	1873
4440	5332	1872
4441	5334	1870
4442	5334	1869
4443	5335	1868
4444	5337	1867
4445	5339	1866
4446	5339	1864
4447	5341	1863
4448	5342	1862
4449	5343	1861
4450	5344	1859
4451	5345	1858
4452	5346	1857
4453	5347	1856
4454	5349	1855
4455	5350	1853
4456	5351	1852
4457	5353	1851
4458	5354	1850
4459	5356	1849
4460	5356	1848
4461	5357	1846
4462	5359	1845
4463	5360	1844
4464	5362	1843
4465	5363	1842
4466	5364	1840
4467	5366	1840
4468	5367	1838
4469	5369	1837
4470	5371	1836
4471	5372	1835
4472	5373	1834
4473	5373	1832
4474	5375	1831
4475	5376	1830
4476	5377	1829
4477	5379	1828
4478	5381	1827
4479	5382	1826
4480	5383	1824
4481	5384	1823
4482	5385	1822
4483	5386	1821
4484	5388	1820
4485	5389	1818
4486	5390	1817
4487	5391	1816
4488	5392	1815
4489	5393	1813
4490	5395	1812
4491	5396	1811
4492	5398	1810
4493	5399	1809
4494	5400	1808
4495	5401	1807
4496	5402	1805
4497	5403	1804
4498	5405	1803
4499	5406	1802
4500	5407	1800
4501	5408	1799
4502	5409	1798
4503	5410	1797
4504	5411	1795
4505	5412	1794
4506	5413	1793
4507	5414	1792
4508	5415	1790
4509	5416	1789
4510	5417	1788
4511	5419	1787
4512	5419	1785
4513	5420	1784
4514	5421	1783
4515	5423	1782
4516	5423	1780
4517	5425	1779
4518	5426	1778
4519	5427	1777
4520	5428	1775
4521	5429	1774
4522	5430	1773
4523	5432	1772
4524	5433	1771
4525	5434	1769
4526	5435	1768
4527	5436	1767
4528	5437	1766
4529	5440	1765
4530	5441	1764
4531	5442	1763
4532	5444	1761
4533	5445	1760
4534	5446	1759
4535	5447	1758
4536	5448	1756
4537	5449	1755
4538	5450	1754
4539	5451	1753
4540	5452	1751
4541	5453	1750
4542	5454	1749
4543	5455	1747
4544	5456	1746
4545	5457	1745
4546	5457	1744
4547	5458	1742
4548	5459	1741
4549	5460	1740
4550	5461	1738
4551	5462	1737
4552	5463	1736
4553	5464	1735
4554	5465	1733
4555	5466	1732
4556	5467	1731
4557	5468	1730
4558	5469	1728
4559	5471	1727
4560	5472	1726
4561	5474	1725
4562	5475	1724
4563	5476	1723
4564	5478	1722
4565	5479	1720
4566	5480	1719
4567	5481	1718
4568	5482	1717
4569	5483	1715
4570	5484	1714
4571	5485	1713
4572	5486	1712
4573	5487	1710
4574	5488	1709
4575	5489	1708
4576	5490	1707
4577	5492	1705
4578	5493	1704
4579	5494	1703
4580	5495	1702
4581	5496	1701
4582	5497	1699
4583	5499	1698
4584	5501	1697
4585	5501	1696
4586	5502	1695
4587	5503	1693
4588	5504	1692
4589	5505	1691
4590	5506	1689
4591	5507	1688
4592	5508	1687
4593	5509	1686
4594	5510	1684
4595	5511	1683
4596	5512	1682
4597	5513	1681
4598	5514	1679
4599	5514	1678
4600	5516	1677
4601	5516	1675
4602	5517	1674
4603	5519	1673
4604	5520	1672
4605	5521	1671
4606	5522	1669
4607	5523	1668
4608	5524	1667
4609	5526	1666
4610	5527	1664
4611	5527	1663
4612	5529	1662
4613	5530	1661
4614	5531	1659
4615	5533	1659
4616	5534	1657
4617	5535	1656
4618	5536	1655
4619	5537	1654
4620	5538	1652
4621	5539	1651
4622	5540	1650
4623	5541	1649
4624	5542	1647
4625	5543	1646
4626	5545	1645
4627	5546	1644
4628	5548	1643
4629	5549	1642
4630	5550	1640
4631	5552	1639
4632	5552	1638
4633	5554	1637
4634	5555	1636
4635	5556	1634
4636	5557	1633
4637	5558	1632
4638	5560	1631
4639	5560	1629
4640	5562	1628
4641	5563	1627
4642	5563	1626
4643	5565	1624
4644	5565	1623
4645	5567	1622
4646	5568	1621
4647	5569	1620
4648	5570	1618
4649	5571	1617
4650	5572	1616
4651	5573	1615
4652	5574	1613
4653	5575	1612
4654	5576	1611
4655	5577	1609
4656	5578	1608
4657	5579	1607
4658	5581	1606
4659	5581	1605
4660	5583	1604
4661	5585	1602
4662	5586	1601
4663	5587	1600
4664	5588	1599
4665	5589	1598
4666	5590	1596
4667	5591	1595
4668	5592	1594
4669	5593	1592
4670	5594	1591
4671	5595	1590
4672	5596	1589
4673	5597	1587
4674	5598	1586
4675	5599	1585
4676	5600	1584
4677	5601	1582
4678	5601	1581
4679	5602	1580
4680	5603	1578
4681	5604	1577
4682	5605	1576
4683	5606	1575
4684	5607	1573
4685	5608	1572
4686	5610	1571
4687	5611	1570
4688	5612	1569
4689	5613	1567
4690	5614	1566
4691	5615	1565
4692	5616	1564
4693	5617	1563
4694	5618	1561
4695	5620	1560
4696	5621	1559
4697	5622	1558
4698	5623	1556
4699	5624	1555
4700	5625	1554
4701	5626	1553
4702	5627	1551
4703	5628	1550
4704	5629	1549
4705	5630	1548
4706	5631	1547
4707	5633	1545
4708	5634	1544
4709	5635	1543
4710	5636	1542
4711	5637	1541
4712	5639	1539
4713	5640	1538
4714	5641	1537
4715	5642	1536
4716	5643	1534
4717	5645	1533
4718	5646	1532
4719	5648	1531
4720	5649	1530
4721	5650	1529
4722	5651	1528
4723	5652	1526
4724	5653	1525
4725	5654	1524
4726	5655	1523
4727	5656	1521
4728	5658	1520
4729	5659	1519
4730	5660	1518
4731	5661	1517
4732	5662	1515
4733	5663	1514
4734	5664	1513
4735	5665	1512
4736	5667	1511
4737	5668	1509
4738	5670	1508
4739	5671	1507
4740	5672	1506
4741	5673	1505
4742	5674	1503
4743	5677	1503
4744	5678	1501
4745	5679	1500
4746	5680	1499
4747	5681	1498
4748	5682	1496
4749	5683	1495
4750	5684	1494
4751	5685	1493
4752	5686	1491
4753	5687	1490
4754	5688	1489
4755	5689	1488
4756	5690	1486
4757	5691	1485
4758	5692	1484
4759	5693	1483
4760	5694	1481
4761	5695	1480
4762	5696	1479
4763	5697	1478
4764	5698	1477
4765	5699	1475
4766	5700	1474
4767	5701	1473
4768	5702	1472
4769	5704	1470
4770	5705	1469
4771	5706	1468
4772	5707	1467
4773	5708	1466
4774	5710	1464
4775	5711	1463
4776	5712	1462
4777	5713	1461
4778	5715	1460
4779	5716	1459
4780	5717	1457
4781	5719	1456
4782	5720	1455
4783	5721	1454
4784	5723	1453
4785	5724	1451
4786	5725	1450
4787	5726	1449
4788	5727	1448
4789	5728	1447
4790	5729	1445
4791	5730	1444
4792	5731	1443
4793	5732	1442
4794	5733	1440
4795	5734	1439
4796	5735	1438
4797	5736	1437
4798	5737	1435
4799	5738	1434
4800	5739	1433
4801	5740	1432
4802	5742	1431
4803	5743	1429
4804	5744	1428
4805	5745	1427
4806	5746	1426
4807	5747	1424
4808	5748	1423
4809	5749	1422
4810	5751	1421
4811	5753	1420
4812	5754	1419
4813	5755	1417
4814	5756	1416
4815	5757	1415
4816	5758	1414
4817	5759	1412
4818	5760	1411
4819	5761	1410
4820	5762	1409
4821	5763	1407
4822	5764	1406
4823	5765	1405
4824	5766	1404
4825	5767	1402
4826	5768	1401
4827	5769	1400
4828	5770	1399
4829	5771	1398
4830	5773	1397
4831	5774	1395
4832	5776	1394
4833	5777	1393
4834	5779	1392
4835	5780	1391
4836	5780	1389
4837	5781	1388
4838	5782	1387
4839	5783	1386
4840	5784	1384
4841	5785	1383
4842	5786	1382
4843	5787	1381
4844	5788	1379
4845	5789	1378
4846	5790	1377
4847	5791	1376
4848	5792	1375
4849	5793	1373
